-3.944048101097500370e-01,-1.236521342372391696e-01,3.256636199027596601e-01,9.078176849998013942e-02,-4.209365770989817457e-01,-1.250029377076209702e-01,3.869554016290696619e-01,8.434868803045847407e-02,6.112826057884882675e-02,1.395685981782696398e-03,4.065603723410153858e-01,-2.119422103982102415e-02,3.706113132002425981e-01,-3.486878671602884339e-01,-6.158942336332265954e-01
2.830448091645504372e-01,2.516964292402150138e-01,1.105168710141378741e-01,-8.675783463919330141e-02,1.336652465103869147e-01,1.995263806327673695e-01,2.357374236567638670e-01,-1.783820271012846181e-01,-2.882244661210615067e-01,1.736861293361824099e-01,-5.126785838117196015e-01,-3.209641139937041698e-01,-9.317142119347759932e-02,9.283724680160350406e-02,-3.655195456971677692e-01
3.927861454093243276e-01,-4.113414795557146508e-01,-9.580837533909962456e-02,3.195429564361592645e-01,1.398826356669548021e-01,-4.447716350826644294e-02,1.070740177364628148e-01,-3.768406712837263361e-01,-4.376211085124677158e-01,1.223854838214506052e-01,1.314934860756743207e-01,4.085291477537179028e-01,-9.582351910136550910e-02,1.851226088274740278e-01,1.695080964319788663e-01
-7.091892858515877127e-03,-1.533057562642235472e-01,-8.243444334553166886e-02,-2.261868388281201570e-01,1.938466988142538774e-02,2.446294806261710419e-01,3.534830162344054783e-01,6.380863469718467407e-02,2.650819209358332151e-01,1.094919442969400913e-01,4.898896239214767245e-01,6.541957847923393077e-01,5.387115410648492253e-02,2.166024476294144407e-01,-3.013158329864181195e-01
7.719807970485016713e-02,3.484738434313163213e-01,-3.597579234995407216e-02,2.538760123772755839e-01,-2.421550240234123519e-01,8.359540007742446988e-02,-6.421748108592735538e-02,-1.008018885791547165e-03,-1.473276284215057352e-01,1.507168137943488417e-01,-7.116464356360839572e-02,-2.170556478497434258e-02,-3.671636234756298078e-02,-4.018157711635511609e-01,-2.797192077129483367e-01
6.468953041133066462e-01,6.745271970888759572e-02,-1.709426466287759239e-01,-8.279968467443582503e-02,4.673576649493128565e-01,2.715648849362972683e-01,5.659904022624893116e-01,4.359902902250478718e-01,-3.016755250513317166e-01,9.885817748453480658e-02,3.606610712243158434e-01,5.213928485847314498e-01,-7.398655810998094884e-01,-1.605282424348038472e-01,6.659697360899551333e-01
-4.258338516874486390e-01,-1.609931144858368912e-01,1.490885917688728191e-01,6.513023075059218292e-02,-1.720302409212119410e-01,2.967278211339180460e-01,1.001707488410974317e-01,9.891220711196967164e-02,-1.165095985309904381e-01,-3.142062748990073762e-01,-1.888280093551941152e-01,-9.560605244834065319e-02,1.119375684166659529e-01,3.029859420450203497e-02,3.984960085217874037e-01
1.268903787647797932e-01,3.232526475070102712e-01,-5.369507407121590914e-01,-1.508857788974510561e-01,-1.107097761399111063e-01,-4.515017216794058319e-01,3.595584780502636968e-01,7.179939527674613631e-01,1.806967831284262693e-01,2.075317141258068709e-01,-1.050348762649061379e-01,-2.742576730445396849e-01,3.702282435125306415e-02,-7.568061522677396735e-02,-1.639043706700202274e-01
-1.728845915161394964e-01,5.504420237750887734e-01,-2.588298525591043453e-01,6.930257243737804329e-02,-1.364861890411953882e-01,4.775418059567657636e-01,1.323995347390070076e-01,3.544624306667589209e-01,-2.612632278041946976e-01,5.246918413018636373e-01,1.003216208684401672e-01,3.740837928435261639e-01,6.147608310661066833e-01,7.994536949373004520e-02,-2.971193050062126417e-01
9.930137941399026780e-03,9.153415082081815118e-03,-3.147509811697241644e-01,4.882339866026377123e-02,-3.603837238035759727e-01,-6.985827932969348453e-01,2.255437121630922068e-02,-2.870261717515432826e-02,-5.061504417339210971e-01,6.056654384672124358e-01,-6.509468286596881148e-01,-1.843242018837701335e-01,5.803539498549679099e-01,-2.430271394004908034e-02,-2.734191575483272199e-02
-2.294945900597876731e-01,-4.706126417350472990e-01,-3.269030645307227645e-01,-1.234159804427447105e-01,-5.465106040317350145e-01,2.687104721527340256e-01,6.978665952613518630e-01,-3.094763990328414094e-01,8.444264237043400678e-01,5.361676735159744966e-01,-3.259878821630696755e-01,8.534778937653068887e-02,1.466698493687796090e-01,5.539596045466191887e-01,3.483169304946458211e-02
-5.940729645618599841e-01,-7.149406948554859476e-02,4.701793708960758655e-01,3.726551219082382960e-01,-3.594494126933302502e-01,-9.939180309217771070e-02,1.490496815431653632e-01,-9.610574405513102603e-01,-3.672266370140385150e-01,1.831612512323444186e-01,2.056521931142497872e-01,-4.417044741567373589e-01,2.790455310886795215e-01,-7.622787100779949976e-02,-3.723821701594436373e-01
-7.262136292206561317e-02,-4.657830958147627376e-01,4.758400336087323379e-01,-4.154829637643230322e-01,-1.200924057957868246e-01,-5.757406206221727940e-01,-4.827080948420242046e-01,-1.696728049336374347e-02,1.859479250859567556e-01,-3.269543083549791840e-01,-1.663896995368810694e-01,-2.345116219248732925e-01,5.014601094484329169e-02,-2.400578005443746721e-01,-2.654851552354491884e-01
4.154766724426034452e-01,-2.890984379712712160e-01,-1.714332183244921329e-02,-2.288908984940532798e-01,1.372249404519069321e-02,6.891022103201258076e-02,-2.860481691869726784e-01,-2.497693562842369722e-02,2.548042951252728616e-01,3.956538289470824532e-01,1.364242804514226304e-02,4.353907873217504609e-01,-5.351245829875066473e-01,2.608315729174445208e-01,1.482216639079692866e-01
2.339311666621290142e-01,1.762571756459626604e-01,-3.037220551130471735e-01,7.469292452455460196e-02,2.157411000669916534e-01,2.444457231638350325e-01,-3.555563234366519443e-01,-2.142873761461172311e-01,2.117104458562700520e-01,-3.677162747067432291e-01,1.193246032204163393e-01,2.233497887179164074e-02,2.219108662517166319e-02,-2.377182487378578513e-01,8.519966700603495702e-02
1.584932300453174292e-01,-9.974865024112336553e-02,-4.503161217644268549e-02,4.370497903192118727e-01,9.591582264300088298e-03,-4.597940024237155004e-02,-3.819770856266497261e-01,-1.417327988868110622e-01,-1.194983418663986968e-01,-4.739985738406433946e-02,-2.287797148265945935e-01,-1.369487818650129973e-01,-1.686232799710127017e-01,9.065096221553067823e-02,-4.457720255071652704e-01
-3.481832478130921227e-01,3.454938324903855662e-01,-7.628337506212572172e-02,2.167174787725272833e-01,4.829509114039342577e-01,-9.432919699177748363e-02,2.211420337513980150e-01,1.539196954616638691e-01,5.718212376698997845e-01,1.491404685228146232e-01,5.017587649293312468e-01,-1.143256619371695870e-01,-3.588306285677022034e-01,-3.567897627238781483e-02,1.402949926746495934e-01
-2.046936884990325500e-01,-2.031629597914123286e-01,-5.751656106343932401e-02,-7.705697584807975897e-02,8.465079805320806228e-02,1.868218082884778308e-01,1.610096722000178837e-01,-2.248388090028957953e-01,-4.636318243798756566e-02,-5.311795474580054133e-02,9.202846584058736040e-03,-1.473094429053370957e-01,-5.346827224689162383e-01,6.365646238854364425e-01,-8.818165556576621489e-01
-1.245259556732809247e-01,-4.607146946074792138e-01,-2.362589645008423417e-02,-1.771749322152415540e-01,1.649640001036064008e-01,-2.045019519899840266e-01,-3.497290005760590459e-01,-7.631735587502429252e-02,9.137878713585410873e-02,2.300298962064438735e-01,-2.912390225071228023e-01,-6.945281963674110326e-02,-6.015147652879954121e-01,-1.956600035915033453e-01,-9.053890273017510537e-02
4.951915962898953416e-02,2.756270282760963086e-01,1.762089126653164917e-01,3.022811430753290507e-01,-1.569943904557816183e-01,-3.390010183666952726e-01,6.264556424670255641e-01,2.822607582128932591e-01,1.463988372110558156e-01,-8.602843043315903937e-02,3.464482831406770491e-01,3.030407865678733659e-01,2.401537269141162251e-02,-1.219802763978698606e-01,8.582558919072339476e-01
-3.590577171399931267e-01,1.727786124586060956e-01,-7.273234741447658358e-01,2.162701902295730561e-01,1.386654099030995846e-01,-1.400320020116389286e-01,-1.940182535819488241e-01,-2.054121724747753619e-01,1.859937405451311462e-02,1.764299139799201110e-01,2.211168781861388710e-01,-9.340251605207741670e-02,-2.269110507846529012e-01,4.282614259407611645e-01,2.580757894097146163e-02
4.578524639245983019e-02,8.259248343699629458e-02,-3.515378164112289983e-01,-1.618585732711424197e-01,3.437118848882024236e-01,2.215698283045161032e-01,1.785556753872455660e-01,4.128835351876649629e-01,1.471560566218658439e-01,-4.499992975857400324e-02,-2.628807959974702874e-02,3.451623535508501761e-01,3.678712062696316842e-02,-1.057897161198604052e-01,-1.764302005903523041e-01
-5.088975303587389004e-02,-1.070236592979104673e-01,-1.053303775165035511e-01,4.436731057080536278e-01,4.422110418892119532e-01,2.358529256779686445e-01,2.240599444234331605e-01,1.260557865901043573e-01,2.379979189930626071e-01,4.322846265489028172e-01,1.256792520694921256e-01,-1.020561955063166715e-01,1.210018977286168688e-02,-2.503063682821616287e-01,2.969671083061427319e-04
1.158288828416387806e-01,6.018130388274842840e-02,2.141787016304237679e-01,-2.936506093010207707e-01,-1.048327414350254394e-02,7.714106672279988919e-01,-2.019881816132869934e-01,4.391442179792366951e-01,5.787042306605534314e-01,-5.092525033067415302e-02,1.949887288443511169e-01,2.520454215193264624e-01,4.609533129705371546e-01,2.064725788372826498e-01,-1.940293218289615707e-01
-3.300687988041173249e-01,5.597204792229671932e-01,2.103341486842079944e-01,1.725608000090409766e-01,3.365017637433571074e-01,2.654040808148699915e-01,-1.746098051137242868e-01,-4.807118173722396137e-01,-1.382068406119307535e-01,2.871838791799043999e-01,-6.313544729991961146e-01,-1.915132659095417078e-02,7.277872351364102210e-02,-2.599989333582958806e-01,-4.322261470450191045e-01
-1.845097939202654247e-01,-5.639030473034316593e-01,-4.295264854620049061e-02,1.420681842894787050e-01,1.850417504975285510e-01,2.259292346028505261e-01,8.061860744420634717e-02,2.414493523920862861e-01,-3.144583600399657869e-02,5.184676215585547719e-03,-1.838420044459838486e-03,1.063643750254837511e-01,-1.042442459527694737e-01,3.270089325307566352e-01,4.530889793623288364e-01
-1.792617479360323618e-01,4.868944479462413155e-01,-1.530533665937107990e-01,2.097398652792282492e-01,-2.706953279937359680e-01,-5.308929536162480117e-02,-2.997382649935373955e-01,2.421096747998636167e-01,4.277245735103111235e-01,-3.011331759070288161e-01,-2.474858338412689804e-02,2.058180396785433686e-01,-2.433301247362837372e-01,6.645913320800388435e-01,1.227969910741021214e-01
5.483774324919090670e-01,5.086762799853924433e-01,-2.232615084418407281e-01,-3.761109090651844622e-01,-1.497296340004623805e-01,5.599030662019787163e-01,3.796181752504160234e-01,7.108008115220906808e-02,-1.092641074459586720e-01,-2.495400055944736739e-01,-2.647059683438291455e-01,-4.131379899974920167e-01,-4.002344672820904586e-02,1.566362585973850030e-01,-1.434265002766308417e-01
5.047601717569871749e-01,4.487120589820658423e-01,-4.218407285862562500e-02,7.020695154479346389e-02,-9.548427174610059007e-03,-2.906465328373012413e-01,-4.161145469754981563e-02,-3.478382814751752594e-01,4.061569948659515261e-01,-1.931263201285420839e-01,-2.829034985119151524e-01,-2.953835256557820754e-01,-4.819241374217892587e-02,1.545902318489821570e-01,3.205227192641611489e-01
-1.468913409425360306e-01,-4.568499037079086778e-01,-1.280246512871182074e-01,-3.627280229820634694e-01,-6.120292257984469297e-02,8.963484149199661688e-02,-1.621982249188677616e-01,2.915199690228819085e-01,-3.254547210311697358e-01,3.100519980875416359e-01,1.317115137651999612e-01,-3.429305530789839018e-02,-5.050832680288530607e-01,3.482512736001282250e-02,3.405695564084178506e-01
8.292010264536711639e-02,-3.863014228977560416e-01,4.574257318217776758e-02,1.387946299728840538e-01,4.631935288718518062e-03,-4.250925196501293968e-01,-4.175272938528504230e-01,-6.771668714668463950e-03,-3.928992163191578069e-01,2.107614112341174573e-01,-4.578750085118092894e-01,-1.296075337989415106e-02,-3.735373674208188888e-01,4.034397404999128245e-01,4.632248628710073507e-02
1.975505031134605904e-01,2.531076838805946250e-01,6.431251778936239449e-02,4.439324089543807139e-02,1.411496205187250108e-01,-3.880978645713389907e-02,3.058827243387018946e-02,6.760758978579822776e-02,-1.728332592373357512e-01,-3.626124336552591365e-01,8.835879023249905428e-02,1.213780514132268597e-02,2.369905167204852392e-01,1.715569982587249187e-01,1.370800184741396144e-01
1.896219217815111879e-01,8.112581323753485785e-02,2.641925848955511968e-01,1.392359206919847603e-01,3.532231657509164457e-01,-6.807458105488047029e-02,-3.786901668594619408e-01,4.255853833374209083e-01,-5.983056914212177002e-01,-3.283516107831471742e-01,-2.125926295177286152e-01,2.826799051534985563e-01,-8.202013864723714520e-02,-1.360969159988888733e-01,-1.714242048664159357e-01
2.117332740341704711e-01,3.248375108325943228e-01,1.629970875006413744e-01,-3.520259486877308497e-01,2.050541440406502824e-01,-1.833485959392894271e-01,1.716336711387121128e-01,1.326065647399309044e-01,1.787653029055905063e-01,3.603188188207747111e-01,2.800638765037359867e-01,-1.056551835966704073e-01,1.788825944701675219e-01,1.183279291897072760e-01,2.350228172229117674e-01
1.058673032135775405e-01,-4.270743305554686731e-01,-2.016846683236730997e-01,-2.220492502489646025e-01,8.754663764339962739e-01,-3.390752315588981824e-01,-1.729483344689199120e-01,1.264815121902296835e-01,2.176419294946525806e-01,5.649597557270428227e-01,-4.478643079302338514e-01,-3.563215249322967404e-01,-2.779409602974796181e-02,2.719019009184670543e-01,-1.913541944333107814e-01
3.016041277967327489e-02,-5.218456535727701295e-01,-2.458276593272529578e-02,-1.921671361126683075e-01,5.470355645293737551e-02,-5.506016303799180500e-01,8.549518650498555417e-01,-3.482033485465874656e-01,1.794848586096876586e-01,1.143345390545780771e-01,-4.949599745210234852e-02,-2.203918201632068530e-01,-1.075482658059376956e-01,-3.343953631302576945e-01,5.540418183140177755e-01
7.962318186976095891e-02,4.546826540613211898e-01,1.244455672221690262e-01,-6.315744305743170584e-02,1.426722742414241463e-01,3.321545692330663546e-01,-4.258921121793120546e-01,-5.790728417444706011e-01,-2.040222257889930113e-01,-4.789882904168401428e-02,-2.034846534200237256e-01,2.597536901885225680e-01,2.098458603485209573e-01,-3.229671970439546794e-03,-2.532134757582892859e-01
